Record_ID,Timestamp,Admin_ID,Driver_ID,Vehicle_ID,Brand,Vehicle_Model,Category,Max_Range_km,Battery_Capacity_kWh,Vehicle_Weight_kg,Motor_Spec_kW,Battery_Percentage,Battery_Health_Percentage,Passenger_Count,Total_Load_Weight_kg,Remaining_Range_km,Road_Type,Vehicle_Status,Speed_kmph,Overspeed,Distance_Travelled_km,Energy_Consumed_kWh,Charging_Status,Charging_Duration_Hours,Workshop_Visit,Maintenance_Cost,OT_Maintenance_Cost,Breakdown,Income_Generated,Total_Expense,Driver_Safety_Score
245,2026-01-03 21:00:00,A010,D00160,EV00045,Kia,Kia EV6,Premium Crossover,430,74.2,1914,219,67.3,90.3,0,2541.0,179.0,City,Idle,24.0,No,74.0,14.53,No,0.0,No,172,0,No,1716,1002,100
246,2026-01-03 21:15:00,A008,D00060,EV00046,MG,MG ZS EV,Compact SUV,195,43.1,1657,76,38.1,81.9,0,2286.0,0.0,City,Charging,0.0,No,82.0,17.91,Yes,0.9,No,438,0,No,0,1759,100
247,2026-01-03 21:30:00,A007,D00011,EV00047,Mahindra,Mahindra XUV400 EV,Compact SUV,195,20.0,1328,137,29.5,76.4,5,1761.0,0.0,City,Charging,0.0,No,35.0,11.19,Yes,1.4,No,551,0,No,0,1907,100
248,2026-01-03 21:45:00,A010,D00057,EV00048,Tata,Tata Nexon EV,Compact SUV,195,20.0,1903,169,100.0,94.9,5,3098.0,91.0,City,Idle,44.0,No,29.0,9.75,No,0.0,No,0,0,No,784,1849,100
249,2026-01-03 22:00:00,A009,D00040,EV00049,Tata,Tata Punch EV,Compact SUV,311,41.9,1387,119,31.1,71.2,3,1614.0,0.0,Highway,Charging,0.0,No,30.0,12.79,Yes,1.0,No,625,0,No,0,2239,100
250,2026-01-03 22:15:00,A007,D00039,EV00050,Volkswagen,Volkswagen ID.4,SUV,280,63.3,1488,111,23.3,84.2,4,2135.0,1.0,Mixed,Charging,0.0,No,40.0,11.29,Yes,1.0,No,213,0,No,0,2275,100
251,2026-01-03 22:30:00,A006,D00191,EV00051,BYD,BYD Atto 3,SUV,568,80.1,1749,203,55.4,72.6,4,2574.0,157.0,Highway,Running,86.0,No,54.0,17.53,No,0.0,No,386,0,No,2476,1145,100
252,2026-01-03 22:45:00,A003,D00138,EV00052,Citroën,Citroën ë-C3,Hatchback,369,70.1,1599,185,38.0,98.1,3,2460.0,81.0,Highway,Running,100.0,Yes,57.0,12.95,No,0.0,No,107,0,No,3884,1596,82
253,2026-01-03 23:00:00,A004,D00081,EV00053,Hyundai,Hyundai Ioniq 5,Premium Crossover,207,51.2,1722,124,100.0,91.8,0,2292.0,135.0,Highway,Idle,84.0,No,54.0,12.6,No,0.0,No,143,0,No,2651,1863,100
254,2026-01-03 23:15:00,A009,D00189,EV00054,Hyundai,Hyundai Kona Electric,Compact SUV,279,60.8,1403,227,56.2,98.4,5,2008.0,111.0,Mixed,Running,93.0,No,39.0,10.58,No,0.0,No,461,0,No,2271,1790,100
255,2026-01-03 23:30:00,A009,D00180,EV00055,Kia,Kia EV6,Premium Crossover,277,58.2,2280,85,67.8,92.8,2,2849.0,111.0,Highway,Running,121.0,Yes,34.0,14.18,No,0.0,No,29,0,No,1184,1687,92
256,2026-01-03 23:45:00,A001,D00185,EV00056,MG,MG ZS EV,Compact SUV,195,20.0,1458,96,81.5,95.7,0,2241.0,0.0,Highway,Running,124.0,Yes,88.0,18.05,No,0.0,No,96,0,No,2975,1864,81
257,2026-01-04 00:00:00,A003,D00054,EV00057,Mahindra,Mahindra XUV400 EV,Compact SUV,306,65.6,1228,200,65.3,97.1,2,1764.0,166.0,City,Running,14.0,No,54.0,8.5,No,0.0,No,218,0,No,2543,1147,100
258,2026-01-04 00:15:00,A002,D00038,EV00058,Tata,Tata Nexon EV,Compact SUV,260,47.1,1500,128,100.0,87.1,4,2466.0,172.0,Highway,Running,103.0,Yes,14.0,8.68,No,0.0,No,234,0,No,661,1606,84
259,2026-01-04 00:30:00,A010,D00048,EV00059,Tata,Tata Punch EV,Compact SUV,265,49.0,1652,93,67.5,83.5,4,2351.0,84.0,Highway,Under Maintenance,123.0,Yes,30.0,12.16,No,0.0,Yes,401,0,No,1858,1972,95
260,2026-01-04 00:45:00,A008,D00118,EV00060,Volkswagen,Volkswagen ID.4,SUV,439,76.2,1849,234,93.7,95.6,3,2639.0,311.0,Highway,Under Maintenance,106.0,Yes,46.0,13.23,No,0.0,No,16,0,No,2988,1814,86
261,2026-01-04 01:00:00,A002,D00084,EV00061,BYD,BYD Atto 3,SUV,261,64.6,2027,245,33.8,85.3,3,2629.0,43.0,City,Running,10.0,No,49.0,13.43,No,0.0,No,354,0,No,1139,1204,100
262,2026-01-04 01:15:00,A001,D00116,EV00062,Citroën,Citroën ë-C3,Hatchback,487,82.0,2212,207,60.7,78.7,5,3364.0,143.0,City,Running,31.0,No,48.0,15.13,No,0.0,No,369,0,No,2251,2188,100
263,2026-01-04 01:30:00,A002,D00149,EV00063,Hyundai,Hyundai Ioniq 5,Premium Crossover,195,20.0,1271,63,52.5,92.4,2,2126.0,26.0,Highway,Charging,0.0,No,19.0,7.57,Yes,2.3,No,0,0,No,0,1930,100
264,2026-01-04 01:45:00,A006,D00093,EV00064,Hyundai,Hyundai Kona Electric,Compact SUV,337,57.0,1880,169,45.8,80.4,5,2628.0,70.0,Mixed,Running,42.0,No,49.0,14.47,No,0.0,No,306,0,No,1829,1923,100
265,2026-01-04 02:00:00,A009,D00103,EV00065,Kia,Kia EV6,Premium Crossover,311,43.8,1233,128,33.1,92.1,4,1673.0,8.0,City,Running,35.0,No,74.0,13.91,No,0.0,No,145,0,No,3375,1519,100
266,2026-01-04 02:15:00,A001,D00022,EV00066,MG,MG ZS EV,Compact SUV,204,27.3,1349,62,51.3,67.4,1,1963.0,0.0,City,Running,19.0,No,46.0,11.8,No,0.0,No,206,891,Yes,1582,2535,68
267,2026-01-04 02:30:00,A006,D00027,EV00067,Mahindra,Mahindra XUV400 EV,Compact SUV,195,26.9,1616,57,45.8,75.5,2,2051.0,0.0,City,Charging,0.0,No,71.0,16.3,Yes,3.0,No,344,0,No,0,1716,100
268,2026-01-04 02:45:00,A002,D00146,EV00068,Tata,Tata Nexon EV,Compact SUV,244,48.6,1267,84,70.9,82.2,2,2009.0,70.0,Highway,Running,86.0,No,52.0,13.81,No,0.0,No,556,0,No,3186,1563,100
269,2026-01-04 03:00:00,A008,D00152,EV00069,Tata,Tata Punch EV,Compact SUV,449,54.3,1165,209,65.9,90.7,4,2057.0,189.0,Highway,Running,118.0,Yes,43.0,11.39,No,0.0,No,156,0,No,2461,1907,84
270,2026-01-04 03:15:00,A004,D00173,EV00070,Volkswagen,Volkswagen ID.4,SUV,195,26.3,1570,89,33.6,81.1,1,2406.0,2.0,Mixed,Running,63.0,No,25.0,9.14,No,0.0,No,471,0,No,737,2554,100
271,2026-01-04 03:30:00,A003,D00030,EV00071,BYD,BYD Atto 3,SUV,195,20.0,1443,164,100.0,74.0,4,1932.0,54.0,City,Running,42.0,No,49.0,12.66,No,0.0,No,154,0,No,1651,1066,100
272,2026-01-04 03:45:00,A004,D00093,EV00072,Citroën,Citroën ë-C3,Hatchback,325,51.1,1932,201,52.6,89.7,5,3024.0,71.0,Highway,Running,61.0,No,41.0,12.26,No,0.0,No,217,0,No,1988,1756,100
273,2026-01-04 04:00:00,A006,D00198,EV00073,Hyundai,Hyundai Ioniq 5,Premium Crossover,287,40.5,1202,71,66.0,65.9,4,1914.0,61.0,Highway,Running,102.0,Yes,40.0,13.12,No,0.0,No,587,0,No,1265,2753,91
274,2026-01-04 04:15:00,A010,D00083,EV00074,Hyundai,Hyundai Kona Electric,Compact SUV,195,20.0,1494,112,36.5,96.7,5,2276.0,0.0,City,Charging,0.0,No,33.0,7.91,Yes,0.8,No,0,0,No,0,915,100
275,2026-01-04 04:30:00,A009,D00078,EV00075,Kia,Kia EV6,Premium Crossover,242,54.9,1465,150,57.1,94.4,4,2448.0,77.0,Highway,Under Maintenance,65.0,No,53.0,12.3,No,0.0,No,216,0,No,3111,2387,100
276,2026-01-04 04:45:00,A009,D00042,EV00076,MG,MG ZS EV,Compact SUV,195,24.6,1337,35,43.0,80.1,5,2030.0,0.0,City,Charging,0.0,No,41.0,10.71,Yes,1.5,Yes,714,0,No,0,1859,100
277,2026-01-04 05:00:00,A008,D00007,EV00077,Mahindra,Mahindra XUV400 EV,Compact SUV,195,24.7,1854,80,84.6,62.0,0,2171.0,29.0,Mixed,Idle,48.0,No,47.0,14.67,No,0.0,No,576,0,No,2116,3301,100
278,2026-01-04 05:15:00,A010,D00036,EV00078,Tata,Tata Nexon EV,Compact SUV,195,20.8,1262,117,18.1,93.3,1,2002.0,16.0,City,Charging,0.0,No,53.0,10.45,Yes,2.0,No,77,0,No,0,1138,100
279,2026-01-04 05:30:00,A010,D00021,EV00079,Tata,Tata Punch EV,Compact SUV,207,51.6,1835,139,83.8,85.7,4,2464.0,73.0,City,Running,16.0,No,66.0,14.96,No,0.0,No,178,0,No,2020,1228,100
280,2026-01-04 05:45:00,A007,D00034,EV00080,Volkswagen,Volkswagen ID.4,SUV,195,37.9,1457,107,73.3,85.0,4,2313.0,67.0,City,Idle,36.0,No,59.0,12.77,No,0.0,No,480,0,No,1262,1664,100
281,2026-01-04 06:00:00,A002,D00005,EV00081,BYD,BYD Atto 3,SUV,479,82.0,1743,207,100.0,82.3,5,2446.0,343.0,City,Idle,15.0,No,49.0,12.0,No,0.0,No,140,0,No,1719,2112,100
282,2026-01-04 06:15:00,A005,D00032,EV00082,Citroën,Citroën ë-C3,Hatchback,352,63.7,1546,93,67.6,91.7,2,1856.0,176.0,Mixed,Idle,66.0,No,37.0,9.62,No,0.0,No,222,0,No,1597,2268,100
283,2026-01-04 06:30:00,A010,D00199,EV00083,Hyundai,Hyundai Ioniq 5,Premium Crossover,446,65.7,1725,62,84.6,98.0,5,2689.0,288.0,Mixed,Running,64.0,No,43.0,9.98,No,0.0,No,720,0,No,2283,1976,100
284,2026-01-04 06:45:00,A002,D00049,EV00084,Hyundai,Hyundai Kona Electric,Compact SUV,295,53.6,2016,144,38.4,84.2,1,2328.0,19.0,City,Charging,0.0,No,51.0,14.77,Yes,3.2,No,212,0,No,0,2165,100
285,2026-01-04 07:00:00,A009,D00080,EV00085,Kia,Kia EV6,Premium Crossover,409,60.6,1803,186,54.2,99.9,5,2847.0,135.0,Mixed,Running,75.0,No,56.0,14.11,No,0.0,No,179,0,No,2359,2232,100
286,2026-01-04 07:15:00,A001,D00179,EV00086,MG,MG ZS EV,Compact SUV,195,33.2,1487,66,17.2,84.5,4,2534.0,4.0,City,Charging,0.0,No,24.0,7.62,Yes,1.9,No,235,0,No,0,1608,100
287,2026-01-04 07:30:00,A010,D00076,EV00087,Mahindra,Mahindra XUV400 EV,Compact SUV,195,20.0,1402,35,74.3,78.5,2,1989.0,0.0,Highway,Charging,0.0,No,72.0,16.37,Yes,2.5,No,387,0,No,0,1390,100
288,2026-01-04 07:45:00,A007,D00109,EV00088,Tata,Tata Nexon EV,Compact SUV,252,63.6,2129,139,75.9,99.6,4,2486.0,157.0,City,Idle,49.0,No,32.0,11.58,No,0.0,No,355,0,No,1400,2267,100
289,2026-01-04 08:00:00,A004,D00087,EV00089,Tata,Tata Punch EV,Compact SUV,272,46.7,1397,211,55.7,86.9,0,2214.0,71.0,Mixed,Running,59.0,No,43.0,9.81,No,0.0,No,145,0,No,2079,1420,100
290,2026-01-04 08:15:00,A006,D00194,EV00090,Volkswagen,Volkswagen ID.4,SUV,441,82.0,2081,189,63.8,66.0,3,2339.0,127.0,City,Idle,38.0,No,61.0,17.6,No,0.0,Yes,767,1166,Yes,2040,3570,64
291,2026-01-04 08:30:00,A010,D00181,EV00091,BYD,BYD Atto 3,SUV,195,20.0,1326,119,64.0,91.6,0,1385.0,0.0,Highway,Charging,0.0,No,56.0,14.09,Yes,0.7,No,785,0,No,0,3011,100
292,2026-01-04 08:45:00,A009,D00167,EV00092,Citroën,Citroën ë-C3,Hatchback,195,27.6,1673,79,97.6,91.5,2,2613.0,132.0,City,Running,38.0,No,19.0,7.15,No,0.0,No,69,0,No,682,1713,100
293,2026-01-04 09:00:00,A009,D00020,EV00093,Hyundai,Hyundai Ioniq 5,Premium Crossover,533,82.0,2242,148,73.0,81.9,0,2670.0,247.0,Mixed,Running,79.0,No,38.0,13.52,No,0.0,No,450,0,No,1660,2017,100
294,2026-01-04 09:15:00,A004,D00113,EV00094,Hyundai,Hyundai Kona Electric,Compact SUV,195,20.0,1296,112,45.5,81.0,2,2039.0,0.0,Mixed,Idle,38.0,No,57.0,12.8,No,0.0,No,373,0,No,1982,1937,100
295,2026-01-04 09:30:00,A005,D00088,EV00095,Kia,Kia EV6,Premium Crossover,219,40.8,1422,92,29.1,71.3,3,1683.0,10.0,Highway,Running,77.0,No,85.0,19.56,No,0.0,No,507,0,No,3963,2555,100
296,2026-01-04 09:45:00,A007,D00028,EV00096,MG,MG ZS EV,Compact SUV,284,73.1,2131,136,53.7,75.5,5,3089.0,63.0,City,Under Maintenance,36.0,No,55.0,16.97,No,0.0,No,427,0,No,1714,2233,100
297,2026-01-04 10:00:00,A009,D00179,EV00097,Mahindra,Mahindra XUV400 EV,Compact SUV,600,82.0,1949,199,86.4,88.9,1,2807.0,323.0,Mixed,Running,94.0,No,71.0,17.8,No,0.0,No,319,0,No,1822,2103,100
298,2026-01-04 10:15:00,A010,D00138,EV00098,Tata,Tata Nexon EV,Compact SUV,195,26.7,1289,74,56.2,86.2,5,2442.0,41.0,City,Charging,0.0,No,53.0,10.53,Yes,2.4,No,439,0,No,0,1709,100
299,2026-01-04 10:30:00,A003,D00008,EV00099,Tata,Tata Punch EV,Compact SUV,366,45.6,1304,143,68.6,64.3,2,2081.0,100.0,Highway,Idle,121.0,Yes,35.0,12.33,No,0.0,No,190,0,No,1610,1723,83
300,2026-01-04 10:45:00,A004,D00165,EV00100,Volkswagen,Volkswagen ID.4,SUV,195,20.0,1551,168,64.1,85.8,0,1946.0,27.0,City,Idle,26.0,No,41.0,9.06,No,0.0,No,384,0,No,920,1559,100
301,2026-01-04 11:00:00,A008,D00152,EV00001,BYD,BYD Atto 3,SUV,332,51.8,1809,154,53.1,75.3,1,2238.0,86.0,Mixed,Running,60.0,No,27.0,10.96,No,0.0,No,632,0,No,1215,2411,100
302,2026-01-04 11:15:00,A006,D00018,EV00002,Citroën,Citroën ë-C3,Hatchback,335,56.8,2137,100,55.3,80.8,3,3189.0,79.0,Mixed,Running,31.0,No,37.0,12.73,No,0.0,No,218,0,No,1482,1683,100
303,2026-01-04 11:30:00,A006,D00170,EV00003,Hyundai,Hyundai Ioniq 5,Premium Crossover,234,40.8,1326,58,33.6,77.0,3,2254.0,39.0,City,Running,13.0,No,27.0,7.14,No,0.0,No,398,0,No,835,2442,100
304,2026-01-04 11:45:00,A007,D00197,EV00004,Hyundai,Hyundai Kona Electric,Compact SUV,226,32.0,1198,66,78.4,100.0,5,1690.0,45.0,Mixed,Running,65.0,No,96.0,19.02,No,0.0,No,106,0,No,3198,1177,100
305,2026-01-04 12:00:00,A003,D00136,EV00005,Kia,Kia EV6,Premium Crossover,240,34.6,1458,65,55.7,70.4,0,1833.0,33.0,Highway,Running,102.0,Yes,46.0,12.96,No,0.0,Yes,756,0,No,1896,2420,93
306,2026-01-04 12:15:00,A005,D00071,EV00006,MG,MG ZS EV,Compact SUV,219,48.0,2243,172,30.5,97.4,0,2731.0,0.0,City,Charging,0.0,No,54.0,13.73,Yes,1.0,No,103,0,No,0,1657,100
307,2026-01-04 12:30:00,A009,D00023,EV00007,Mahindra,Mahindra XUV400 EV,Compact SUV,332,60.9,1886,127,87.4,88.6,0,2536.0,179.0,City,Running,5.0,No,80.0,16.52,No,0.0,No,64,0,No,2236,948,100
308,2026-01-04 12:45:00,A004,D00068,EV00008,Tata,Tata Nexon EV,Compact SUV,195,22.6,1554,87,84.2,69.9,0,2285.0,48.0,Highway,Running,69.0,No,31.0,11.23,No,0.0,No,679,0,No,1332,2890,100
309,2026-01-04 13:00:00,A002,D00111,EV00009,Tata,Tata Punch EV,Compact SUV,334,79.1,1980,114,52.2,80.6,0,2675.0,92.0,Mixed,Running,93.0,No,44.0,14.55,No,0.0,No,393,0,No,2261,2434,100
310,2026-01-04 13:15:00,A006,D00019,EV00010,Volkswagen,Volkswagen ID.4,SUV,341,66.4,1551,93,67.5,90.8,0,2181.0,170.0,Mixed,Idle,50.0,No,38.0,8.14,No,0.0,No,123,0,No,1706,1079,100
311,2026-01-04 13:30:00,A007,D00054,EV00011,BYD,BYD Atto 3,SUV,439,81.9,1766,160,57.3,74.7,5,2843.0,151.0,City,Running,38.0,No,41.0,12.83,No,0.0,No,255,0,No,1433,876,100
312,2026-01-04 13:45:00,A006,D00151,EV00012,Citroën,Citroën ë-C3,Hatchback,195,41.4,2151,160,49.6,89.6,2,3099.0,32.0,Highway,Charging,0.0,No,55.0,16.12,Yes,2.4,No,6,0,No,0,2473,100
313,2026-01-04 14:00:00,A006,D00091,EV00013,Hyundai,Hyundai Ioniq 5,Premium Crossover,195,28.0,1391,135,100.0,100.0,5,2405.0,90.0,Highway,Running,130.0,Yes,73.0,16.95,No,0.0,No,0,0,No,2894,1555,92
314,2026-01-04 14:15:00,A009,D00058,EV00014,Hyundai,Hyundai Kona Electric,Compact SUV,309,46.4,1755,148,39.6,94.2,0,2054.0,41.0,City,Running,33.0,No,31.0,8.58,No,0.0,No,89,0,No,1073,1344,100
315,2026-01-04 14:30:00,A008,D00035,EV00015,Kia,Kia EV6,Premium Crossover,294,43.6,1652,35,35.5,86.3,1,2395.0,12.0,City,Charging,0.0,No,60.0,13.4,Yes,2.8,No,216,0,No,0,2113,100
316,2026-01-04 14:45:00,A001,D00042,EV00016,MG,MG ZS EV,Compact SUV,195,24.6,1515,156,100.0,81.6,4,2469.0,108.0,Mixed,Running,83.0,No,38.0,11.8,No,0.0,Yes,1296,0,No,1596,3234,100
317,2026-01-04 15:00:00,A004,D00018,EV00017,Mahindra,Mahindra XUV400 EV,Compact SUV,580,82.0,1669,152,43.6,87.4,2,2342.0,131.0,City,Running,33.0,No,58.0,13.44,No,0.0,No,134,0,No,1587,1703,100
318,2026-01-04 15:15:00,A004,D00170,EV00018,Tata,Tata Nexon EV,Compact SUV,195,37.2,1746,140,59.4,83.3,3,2760.0,25.0,City,Running,22.0,No,54.0,12.87,No,0.0,No,271,0,No,1911,2253,100
319,2026-01-04 15:30:00,A005,D00074,EV00019,Tata,Tata Punch EV,Compact SUV,195,24.4,1333,88,61.1,84.5,2,1630.0,14.0,Highway,Charging,0.0,No,37.0,11.42,Yes,2.4,No,349,0,No,0,1705,100
320,2026-01-04 15:45:00,A004,D00183,EV00020,Volkswagen,Volkswagen ID.4,SUV,304,51.6,1489,72,65.8,75.0,1,2140.0,80.0,Mixed,Running,75.0,No,45.0,12.12,No,0.0,No,142,0,No,1841,1120,100
321,2026-01-04 16:00:00,A008,D00105,EV00021,BYD,BYD Atto 3,SUV,195,35.2,1910,109,94.8,99.6,2,2416.0,144.0,City,Running,19.0,No,28.0,8.03,No,0.0,No,0,0,No,1000,844,100
322,2026-01-04 16:15:00,A008,D00080,EV00022,Citroën,Citroën ë-C3,Hatchback,195,37.6,2068,163,87.0,100.0,5,3020.0,102.0,City,Idle,45.0,No,37.0,11.57,No,0.0,No,133,0,No,971,1168,100
323,2026-01-04 16:30:00,A008,D00075,EV00023,Hyundai,Hyundai Ioniq 5,Premium Crossover,339,43.6,1432,124,36.7,88.9,2,1871.0,36.0,Mixed,Charging,0.0,No,37.0,11.15,Yes,3.1,No,225,0,No,0,1931,100
324,2026-01-04 16:45:00,A004,D00112,EV00024,Hyundai,Hyundai Kona Electric,Compact SUV,349,52.7,1421,72,91.4,95.1,3,1935.0,231.0,City,Running,31.0,No,33.0,7.44,No,0.0,No,102,0,No,1480,1760,100
325,2026-01-04 17:00:00,A007,D00041,EV00025,Kia,Kia EV6,Premium Crossover,501,82.0,1913,149,46.8,88.7,3,2307.0,166.0,City,Running,26.0,No,35.0,9.62,No,0.0,No,155,0,No,937,2188,100
326,2026-01-04 17:15:00,A003,D00116,EV00026,MG,MG ZS EV,Compact SUV,348,61.2,1409,161,42.5,83.0,1,1645.0,67.0,City,Running,37.0,No,55.0,11.59,No,0.0,No,488,0,No,3294,2003,100
327,2026-01-04 17:30:00,A003,D00190,EV00027,Mahindra,Mahindra XUV400 EV,Compact SUV,344,43.2,1307,97,42.4,98.1,2,1504.0,59.0,City,Running,20.0,No,74.0,13.63,No,0.0,No,62,0,No,2036,1454,100
328,2026-01-04 17:45:00,A002,D00082,EV00028,Tata,Tata Nexon EV,Compact SUV,261,48.7,1878,156,85.3,76.8,0,2252.0,122.0,Mixed,Running,65.0,No,44.0,13.52,No,0.0,No,440,0,No,1594,2088,100
329,2026-01-04 18:00:00,A003,D00016,EV00029,Tata,Tata Punch EV,Compact SUV,284,57.6,1705,82,48.0,97.0,4,2457.0,105.0,Mixed,Running,61.0,No,21.0,8.23,No,0.0,No,71,0,No,1055,2257,100
330,2026-01-04 18:15:00,A003,D00105,EV00030,Volkswagen,Volkswagen ID.4,SUV,318,66.6,1699,196,29.0,97.0,0,2031.0,34.0,Highway,Running,95.0,No,41.0,11.03,No,0.0,No,498,0,No,2028,2415,100
331,2026-01-04 18:30:00,A001,D00132,EV00031,BYD,BYD Atto 3,SUV,393,82.0,1815,191,36.1,89.5,2,2447.0,65.0,City,Running,43.0,No,48.0,12.17,No,0.0,No,487,0,No,2152,1665,100
332,2026-01-04 18:45:00,A010,D00079,EV00032,Citroën,Citroën ë-C3,Hatchback,455,65.9,2013,95,55.1,84.9,4,2377.0,152.0,City,Running,23.0,No,40.0,11.92,No,0.0,No,417,0,No,1283,1782,100
333,2026-01-04 19:00:00,A002,D00107,EV00033,Hyundai,Hyundai Ioniq 5,Premium Crossover,301,62.6,1499,138,62.6,67.4,3,2248.0,93.0,City,Charging,0.0,No,51.0,13.18,Yes,2.1,Yes,727,0,No,0,2197,100
334,2026-01-04 19:15:00,A006,D00126,EV00034,Hyundai,Hyundai Kona Electric,Compact SUV,445,79.4,1305,254,67.4,96.9,4,2301.0,244.0,Mixed,Running,61.0,No,50.0,10.69,No,0.0,No,0,0,No,1576,1637,100
335,2026-01-04 19:30:00,A002,D00035,EV00035,Kia,Kia EV6,Premium Crossover,435,55.6,1438,84,61.1,86.7,5,2006.0,129.0,City,Under Maintenance,13.0,No,54.0,11.22,No,0.0,No,227,0,No,1972,1371,100
336,2026-01-04 19:45:00,A001,D00100,EV00036,MG,MG ZS EV,Compact SUV,246,40.2,1613,88,68.3,88.5,5,2750.0,88.0,City,Running,26.0,No,50.0,11.84,No,0.0,No,138,0,No,1633,1843,100
337,2026-01-04 20:00:00,A004,D00129,EV00037,Mahindra,Mahindra XUV400 EV,Compact SUV,434,82.0,2280,83,64.8,73.1,5,3431.0,128.0,Highway,Running,77.0,No,47.0,18.11,No,0.0,No,271,0,No,1883,2268,100
338,2026-01-04 20:15:00,A005,D00061,EV00038,Tata,Tata Nexon EV,Compact SUV,261,37.2,1495,198,76.0,86.8,4,1969.0,114.0,Highway,Running,100.0,Yes,33.0,11.15,No,0.0,No,213,0,No,992,2007,87
339,2026-01-04 20:30:00,A002,D00043,EV00039,Tata,Tata Punch EV,Compact SUV,211,42.0,2172,84,31.8,80.3,2,2880.0,16.0,Mixed,Running,63.0,No,50.0,15.58,No,0.0,No,327,0,No,1872,2334,100
340,2026-01-04 20:45:00,A010,D00115,EV00040,Volkswagen,Volkswagen ID.4,SUV,225,45.9,1692,115,34.9,84.0,2,2500.0,27.0,City,Charging,0.0,No,41.0,10.97,Yes,1.5,No,434,0,No,0,2110,100
341,2026-01-04 21:00:00,A006,D00191,EV00041,BYD,BYD Atto 3,SUV,195,36.5,2280,91,67.8,77.3,3,3197.0,21.0,City,Running,11.0,No,67.0,17.38,No,0.0,No,209,0,No,2477,2336,100
342,2026-01-04 21:15:00,A009,D00062,EV00042,Citroën,Citroën ë-C3,Hatchback,261,46.4,1838,124,32.3,70.2,1,2370.0,2.0,City,Idle,20.0,No,34.0,11.23,No,0.0,No,198,0,No,993,1846,100
343,2026-01-04 21:30:00,A004,D00101,EV00043,Hyundai,Hyundai Ioniq 5,Premium Crossover,195,39.5,1764,150,47.5,89.4,4,2668.0,21.0,Highway,Charging,0.0,No,35.0,12.48,Yes,2.2,No,311,0,No,0,2013,100
344,2026-01-04 21:45:00,A005,D00019,EV00044,Hyundai,Hyundai Kona Electric,Compact SUV,195,20.0,1748,35,79.5,86.9,3,2752.0,10.0,City,Running,52.0,No,68.0,15.63,No,0.0,No,442,0,No,1661,2762,100
345,2026-01-04 22:00:00,A001,D00055,EV00045,Kia,Kia EV6,Premium Crossover,430,74.2,1914,219,100.0,91.7,4,2552.0,329.0,Mixed,Running,79.0,No,41.0,12.29,No,0.0,No,327,0,No,1446,2442,100
346,2026-01-04 22:15:00,A007,D00092,EV00046,MG,MG ZS EV,Compact SUV,195,43.1,1657,76,64.1,83.2,5,2245.0,37.0,City,Under Maintenance,32.0,No,64.0,14.77,No,0.0,No,239,0,No,1610,1798,100
347,2026-01-04 22:30:00,A001,D00140,EV00047,Mahindra,Mahindra XUV400 EV,Compact SUV,195,20.0,1328,137,14.4,78.3,2,1953.0,0.0,City,Running,41.0,No,57.0,12.07,No,0.0,No,720,0,No,1578,2938,100
348,2026-01-04 22:45:00,A001,D00048,EV00048,Tata,Tata Nexon EV,Compact SUV,195,20.0,1903,169,40.7,88.4,5,2975.0,0.0,City,Running,18.0,No,41.0,11.41,No,0.0,No,138,0,No,1017,1627,100
349,2026-01-04 23:00:00,A005,D00051,EV00049,Tata,Tata Punch EV,Compact SUV,311,41.9,1387,119,93.6,74.2,0,1900.0,109.0,Highway,Running,129.0,Yes,61.0,16.85,No,0.0,No,443,0,No,2797,2454,82
350,2026-01-04 23:15:00,A005,D00037,EV00050,Volkswagen,Volkswagen ID.4,SUV,280,63.3,1488,111,68.6,72.6,4,2049.0,87.0,Mixed,Running,22.0,No,65.0,14.17,No,0.0,No,682,0,No,2780,1970,100
351,2026-01-04 23:30:00,A010,D00122,EV00051,BYD,BYD Atto 3,SUV,568,80.1,1749,203,93.9,68.2,5,2740.0,288.0,City,Idle,18.0,No,65.0,16.11,No,0.0,No,142,0,No,2316,1742,100
352,2026-01-04 23:45:00,A001,D00074,EV00052,Citroën,Citroën ë-C3,Hatchback,369,70.1,1599,185,47.0,88.6,1,1873.0,94.0,City,Idle,40.0,No,38.0,10.37,No,0.0,No,323,0,No,1631,2258,100
353,2026-01-05 00:00:00,A006,D00086,EV00053,Hyundai,Hyundai Ioniq 5,Premium Crossover,207,51.2,1722,124,12.2,91.5,4,2643.0,0.0,Highway,Running,81.0,No,32.0,10.63,No,0.0,No,202,0,No,1226,2742,100
354,2026-01-05 00:15:00,A002,D00038,EV00054,Hyundai,Hyundai Kona Electric,Compact SUV,279,60.8,1403,227,55.1,99.6,1,1712.0,99.0,City,Running,19.0,No,59.0,9.79,No,0.0,No,0,0,No,2412,1391,100
355,2026-01-05 00:30:00,A009,D00180,EV00055,Kia,Kia EV6,Premium Crossover,277,58.2,2280,85,42.9,91.1,3,2854.0,51.0,City,Running,26.0,No,36.0,10.7,No,0.0,No,167,0,No,790,1416,100
356,2026-01-05 00:45:00,A002,D00018,EV00056,MG,MG ZS EV,Compact SUV,195,20.0,1458,96,23.4,100.0,5,2473.0,0.0,City,Charging,0.0,No,34.0,7.72,Yes,3.5,No,145,0,No,0,1338,100
