Record_ID,Timestamp,Admin_ID,Driver_ID,Vehicle_ID,Brand,Vehicle_Model,Category,Max_Range_km,Battery_Capacity_kWh,Vehicle_Weight_kg,Motor_Spec_kW,Battery_Percentage,Battery_Health_Percentage,Passenger_Count,Total_Load_Weight_kg,Remaining_Range_km,Road_Type,Vehicle_Status,Speed_kmph,Overspeed,Distance_Travelled_km,Energy_Consumed_kWh,Charging_Status,Charging_Duration_Hours,Workshop_Visit,Maintenance_Cost,OT_Maintenance_Cost,Breakdown,Income_Generated,Total_Expense,Driver_Safety_Score
123,2026-01-02 04:30:00,A013,D0123,EV00123,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,76,100,1,2190,353,Mixed,Running,77,No,84,12.35,No,0.0,No,286,0,No,2940,286,100
124,2026-01-02 04:40:00,A013,D0124,EV00124,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,97,81,1,2190,365,Mixed,Running,78,No,153,22.5,No,0.0,Yes,2462,1254,No,5355,3716,95
125,2026-01-02 04:50:00,A013,D0125,EV00125,BYD,BYD Atto 3,SUV,521,60.5,1750,150,26,95,1,1820,110,City,Running,56,No,83,10.78,No,0.0,No,258,0,No,2905,258,100
126,2026-01-02 05:00:00,A013,D0126,EV00126,BYD,BYD Atto 3,SUV,521,60.5,1750,150,26,96,0,1750,120,Mixed,Running,55,No,72,9.35,No,0.0,No,155,0,No,2520,155,100
127,2026-01-02 05:10:00,A013,D0127,EV00127,BYD,BYD Atto 3,SUV,521,60.5,1750,150,65,77,3,1960,233,Mixed,Running,82,No,126,16.36,No,0.0,Yes,2627,1088,No,4410,3715,95
128,2026-01-02 05:20:00,A013,D0128,EV00128,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,43,77,2,2125,194,City,Running,44,No,54,6.59,No,0.0,Yes,3345,289,No,1890,3634,95
129,2026-01-02 05:30:00,A013,D0129,EV00129,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,56,95,2,2125,312,City,Running,39,No,46,5.61,No,0.0,No,121,0,No,1610,121,100
130,2026-01-02 05:40:00,A013,D0130,EV00130,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,35,78,1,2055,160,City,Running,51,No,42,5.12,No,0.0,No,6651,0,No,1470,6651,100
131,2026-01-02 05:50:00,A014,D0131,EV00131,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,75,80,4,1858,252,Mixed,Running,85,No,177,24.93,No,0.0,No,1099,0,No,6195,1099,100
132,2026-01-02 06:00:00,A014,D0132,EV00132,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,50,89,1,1648,179,City,Running,58,No,113,15.92,No,0.0,No,1140,0,No,3955,1140,100
133,2026-01-02 06:10:00,A014,D0133,EV00133,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,86,84,1,1648,290,City,Running,39,No,69,9.72,No,0.0,No,2439,0,No,2415,2439,100
134,2026-01-02 06:20:00,A014,D0134,EV00134,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,14,100,2,1718,54,City,Charging,0,No,89,12.54,Yes,3.0,No,294,0,No,3115,294,100
135,2026-01-02 06:30:00,A014,D0135,EV00135,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,82,77,2,1840,285,Mixed,Under Maintenance,0,No,133,18.47,No,0.0,Yes,3373,844,No,4655,4217,95
136,2026-01-02 06:40:00,A014,D0136,EV00136,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,21,88,0,1700,80,City,Charging,0,No,21,2.92,Yes,1.1,No,1563,0,No,735,1563,100
137,2026-01-02 06:50:00,A014,D0137,EV00137,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,12,90,1,1770,49,Mixed,Charging,0,No,54,7.5,Yes,1.9,No,618,0,No,1890,618,100
138,2026-01-02 07:00:00,A014,D0138,EV00138,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,16,88,4,1890,55,City,Charging,0,No,67,9.05,Yes,2.2,No,1183,0,No,2345,1183,100
139,2026-01-02 07:10:00,A014,D0139,EV00139,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,84,88,0,1610,341,Highway,Running,97,No,303,40.95,No,0.0,No,1989,0,No,10605,1989,100
140,2026-01-02 07:20:00,A014,D0140,EV00140,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,87,80,0,1610,321,Highway,Running,118,Yes,141,19.05,No,0.0,No,1280,0,No,4935,1280,90
141,2026-01-02 07:30:00,A015,D0141,EV00141,BYD,BYD Atto 3,SUV,521,60.5,1750,150,31,92,2,1890,127,City,Running,97,No,65,8.44,No,0.0,No,443,0,No,2275,443,100
142,2026-01-02 07:40:00,A015,D0142,EV00142,BYD,BYD Atto 3,SUV,521,60.5,1750,150,30,85,0,1750,113,City,Running,23,No,59,7.66,No,0.0,No,1607,0,No,2065,1607,100
143,2026-01-02 07:50:00,A015,D0143,EV00143,BYD,BYD Atto 3,SUV,521,60.5,1750,150,75,92,1,1820,331,Mixed,Running,75,No,143,18.57,No,0.0,No,719,0,No,5005,719,100
144,2026-01-02 08:00:00,A015,D0144,EV00144,BYD,BYD Atto 3,SUV,521,60.5,1750,150,26,79,1,1820,99,Mixed,Running,60,No,173,22.47,No,0.0,Yes,5265,1006,No,6055,6271,95
145,2026-01-02 08:10:00,A015,D0145,EV00145,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,69,91,0,2120,307,Highway,Running,87,No,259,38.09,No,0.0,No,647,0,No,9065,647,100
146,2026-01-02 08:20:00,A015,D0146,EV00146,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,75,77,4,2400,238,City,Running,39,No,24,3.53,No,0.0,No,4969,0,No,840,4969,100
147,2026-01-02 08:30:00,A015,D0147,EV00147,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,82,82,0,2120,312,Mixed,Running,68,No,129,18.97,No,0.0,No,1680,0,No,4515,1680,100
148,2026-01-02 08:40:00,A015,D0148,EV00148,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,40,97,3,1745,162,Mixed,Running,43,No,58,7.44,No,0.0,No,8,0,No,2030,8,100
149,2026-01-02 08:50:00,A015,D0149,EV00149,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,44,80,3,1745,136,City,Running,31,No,96,12.31,No,0.0,No,2051,0,No,3360,2051,100
150,2026-01-02 09:00:00,A015,D0150,EV00150,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,22,77,4,1815,71,Mixed,Charging,0,No,135,17.31,Yes,1.4,No,6116,0,No,4725,6116,100
151,2026-01-02 09:10:00,A016,D0151,EV00151,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,55,77,3,1550,169,Mixed,Under Maintenance,0,No,54,7.71,No,0.0,No,2957,0,No,1890,2957,100
152,2026-01-02 09:20:00,A016,D0152,EV00152,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,50,76,2,1480,152,Mixed,Running,68,No,81,11.57,No,0.0,Yes,3385,389,No,2835,3774,95
153,2026-01-02 09:30:00,A016,D0153,EV00153,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,58,99,2,1480,213,City,Running,29,No,89,12.71,No,0.0,No,209,0,No,3115,209,100
154,2026-01-02 09:40:00,A016,D0154,EV00154,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,42,79,1,1410,140,Highway,Running,117,Yes,126,18.0,No,0.0,Yes,5415,423,No,4410,5838,85
155,2026-01-02 09:50:00,A016,D0155,EV00155,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,41,85,4,1596,112,Highway,Running,113,Yes,196,30.15,No,0.0,No,1122,0,No,6860,1122,90
156,2026-01-02 10:00:00,A016,D0156,EV00156,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,47,97,0,1316,128,City,Running,23,No,50,7.69,No,0.0,No,212,0,No,1750,212,100
157,2026-01-02 10:10:00,A016,D0157,EV00157,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,12,80,4,1596,31,Highway,Charging,0,No,136,20.92,Yes,1.1,No,860,0,No,4760,860,100
158,2026-01-02 10:20:00,A016,D0158,EV00158,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,17,99,1,1648,68,City,Charging,0,No,60,8.45,Yes,1.0,No,299,0,No,2100,299,100
159,2026-01-02 10:30:00,A016,D0159,EV00159,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,78,89,0,1578,279,City,Running,53,No,65,9.15,No,0.0,No,1757,0,No,2275,1757,100
160,2026-01-02 10:40:00,A016,D0160,EV00160,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,92,86,4,1858,308,City,Running,46,No,69,9.72,No,0.0,No,1151,0,No,2415,1151,100
161,2026-01-02 10:50:00,A017,D0161,EV00161,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,90,77,2,1750,273,City,Running,69,No,88,11.89,No,0.0,No,4687,0,No,3080,4687,100
162,2026-01-02 11:00:00,A017,D0162,EV00162,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,81,92,3,1820,293,City,Running,40,No,100,13.51,No,0.0,No,466,0,No,3500,466,100
163,2026-01-02 11:10:00,A017,D0163,EV00163,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,90,77,0,1610,281,City,Running,40,No,92,12.43,No,0.0,Yes,4596,112,No,3220,4708,95
164,2026-01-02 11:20:00,A017,D0164,EV00164,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,78,99,1,1680,313,City,Running,79,No,103,13.92,No,0.0,No,135,0,No,3605,135,100
165,2026-01-02 11:30:00,A017,D0165,EV00165,BYD,BYD Atto 3,SUV,521,60.5,1750,150,50,88,0,1750,196,City,Running,24,No,113,14.68,No,0.0,No,1492,0,No,3955,1492,100
166,2026-01-02 11:40:00,A017,D0166,EV00166,BYD,BYD Atto 3,SUV,521,60.5,1750,150,58,94,4,2030,267,Highway,Running,99,No,137,17.79,No,0.0,No,305,0,No,4795,305,100
167,2026-01-02 11:50:00,A017,D0167,EV00167,BYD,BYD Atto 3,SUV,521,60.5,1750,150,44,81,0,1750,180,Highway,Running,105,Yes,213,27.66,No,0.0,No,2100,0,No,7455,2100,90
168,2026-01-02 12:00:00,A017,D0168,EV00168,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,100,78,1,2055,457,City,Running,26,No,20,2.44,No,0.0,No,4816,0,No,700,4816,100
169,2026-01-02 12:10:00,A017,D0169,EV00169,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,90,79,1,2055,416,City,Under Maintenance,0,No,92,11.22,No,0.0,No,5820,0,No,3220,5820,100
170,2026-01-02 12:20:00,A017,D0170,EV00170,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,21,89,0,1985,118,Mixed,Charging,0,No,148,18.05,Yes,1.2,No,1753,0,No,5180,1753,100
171,2026-01-02 12:30:00,A018,D0171,EV00171,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,56,77,2,1675,172,City,Running,30,No,59,7.56,No,0.0,No,2806,0,No,2065,2806,100
172,2026-01-02 12:40:00,A018,D0172,EV00172,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,30,85,1,1605,101,City,Running,48,No,36,4.62,No,0.0,No,2151,0,No,1260,2151,100
173,2026-01-02 12:50:00,A018,D0173,EV00173,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,68,99,1,1605,289,Mixed,Running,53,No,141,18.08,No,0.0,No,78,0,No,4935,78,100
174,2026-01-02 13:00:00,A018,D0174,EV00174,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,53,87,2,1675,183,City,Running,57,No,120,15.38,No,0.0,No,1563,0,No,4200,1563,100
175,2026-01-02 13:10:00,A018,D0175,EV00175,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,82,95,2,1718,303,City,Running,79,No,91,12.82,No,0.0,No,214,0,No,3185,214,100
176,2026-01-02 13:20:00,A018,D0176,EV00176,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,57,81,1,1648,185,City,Running,30,No,46,6.48,No,0.0,Yes,1375,951,No,1610,2326,95
177,2026-01-02 13:30:00,A018,D0177,EV00177,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,55,98,1,1648,233,Mixed,Running,99,No,138,19.44,No,0.0,No,17,0,No,4830,17,100
178,2026-01-02 13:40:00,A018,D0178,EV00178,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,97,100,2,1840,437,Mixed,Running,53,No,92,12.78,No,0.0,No,59,0,No,3220,59,100
179,2026-01-02 13:50:00,A018,D0179,EV00179,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,36,98,3,1910,154,Mixed,Running,75,No,134,18.61,No,0.0,No,83,0,No,4690,83,100
180,2026-01-02 14:00:00,A018,D0180,EV00180,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,81,76,4,1980,249,City,Running,30,No,34,4.72,No,0.0,Yes,6042,344,No,1190,6386,95
181,2026-01-02 14:10:00,A019,D0181,EV00181,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,41,78,3,2330,150,Highway,Running,60,No,232,34.12,No,0.0,Yes,5262,124,No,8120,5386,95
182,2026-01-02 14:20:00,A019,D0182,EV00182,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,94,88,2,2260,368,Mixed,Running,43,No,135,19.85,No,0.0,No,1711,0,No,4725,1711,100
183,2026-01-02 14:30:00,A019,D0183,EV00183,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,15,98,3,2330,61,City,Charging,0,No,20,2.94,Yes,2.7,No,232,0,No,700,232,100
184,2026-01-02 14:40:00,A019,D0184,EV00184,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,98,91,0,2120,384,City,Running,39,No,80,11.76,No,0.0,No,468,0,No,2800,468,100
185,2026-01-02 14:50:00,A019,D0185,EV00185,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,69,77,2,2155,315,Highway,Under Maintenance,0,No,273,34.12,No,0.0,Yes,5628,746,No,9555,6374,95
186,2026-01-02 15:00:00,A019,D0186,EV00186,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,35,88,4,2295,154,City,Running,84,No,68,8.5,No,0.0,No,829,0,No,2380,829,100
187,2026-01-02 15:10:00,A019,D0187,EV00187,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,74,92,0,2015,355,City,Running,57,No,38,4.75,No,0.0,No,744,0,No,1330,744,100
188,2026-01-02 15:20:00,A019,D0188,EV00188,BYD,BYD Atto 3,SUV,521,60.5,1750,150,98,79,3,1960,360,Mixed,Running,79,No,127,16.49,No,0.0,No,2621,0,No,4445,2621,100
189,2026-01-02 15:30:00,A019,D0189,EV00189,BYD,BYD Atto 3,SUV,521,60.5,1750,150,40,81,0,1750,144,City,Running,32,No,92,11.95,No,0.0,Yes,1851,1395,No,3220,3246,95
190,2026-01-02 15:40:00,A019,D0190,EV00190,BYD,BYD Atto 3,SUV,521,60.5,1750,150,40,77,4,2030,143,Mixed,Running,90,No,109,14.16,No,0.0,No,2689,0,No,3815,2689,100
191,2026-01-02 15:50:00,A020,D0191,EV00191,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,53,78,3,1910,167,City,Running,36,No,80,11.11,No,0.0,No,5988,0,No,2800,5988,100
192,2026-01-02 16:00:00,A020,D0192,EV00192,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,32,92,0,1700,127,City,Running,24,No,69,9.58,No,0.0,No,725,0,No,2415,725,100
193,2026-01-02 16:10:00,A020,D0193,EV00193,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,99,88,0,1700,375,City,Running,22,No,35,4.86,No,0.0,No,1607,0,No,1225,1607,100
194,2026-01-02 16:20:00,A020,D0194,EV00194,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,91,97,0,1700,380,City,Running,56,No,98,13.61,No,0.0,No,29,0,No,3430,29,100
195,2026-01-02 16:30:00,A020,D0195,EV00195,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,83,76,1,1680,256,City,Running,29,No,64,8.65,No,0.0,No,5802,0,No,2240,5802,100
196,2026-01-02 16:40:00,A020,D0196,EV00196,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,68,94,3,1820,272,Mixed,Running,69,No,171,23.11,No,0.0,No,711,0,No,5985,711,100
197,2026-01-02 16:50:00,A020,D0197,EV00197,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,98,95,2,1750,395,Mixed,Running,82,No,114,15.41,No,0.0,No,252,0,No,3990,252,100
198,2026-01-02 17:00:00,A020,D0198,EV00198,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,15,78,4,1596,37,Highway,Charging,0,No,293,45.08,Yes,2.8,No,4037,0,No,10255,4037,100
199,2026-01-02 17:10:00,A020,D0199,EV00199,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,86,82,0,1316,199,City,Running,43,No,29,4.46,No,0.0,No,1782,0,No,1015,1782,100
200,2026-01-02 17:20:00,A020,D0200,EV00200,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,99,76,4,1596,229,Mixed,Running,60,No,89,13.69,No,0.0,Yes,4190,690,No,3115,4880,95
201,2026-01-02 17:30:00,A021,D0201,EV00201,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,14,97,4,1980,62,Highway,Charging,0,No,244,33.89,Yes,1.4,No,152,0,No,8540,152,100
202,2026-01-02 17:40:00,A021,D0202,EV00202,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,41,80,3,1910,143,Mixed,Running,73,No,80,11.11,No,0.0,Yes,1590,1488,No,2800,3078,95
203,2026-01-02 17:50:00,A021,D0203,EV00203,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,89,98,4,1980,381,Mixed,Running,78,No,86,11.94,No,0.0,No,134,0,No,3010,134,100
204,2026-01-02 18:00:00,A021,D0204,EV00204,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,41,75,4,1980,134,Mixed,Running,43,No,172,23.89,No,0.0,No,5910,0,No,6020,5910,100
205,2026-01-02 18:10:00,A021,D0205,EV00205,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,51,77,2,1480,157,Mixed,Running,76,No,84,12.0,No,0.0,No,6222,0,No,2940,6222,100
206,2026-01-02 18:20:00,A021,D0206,EV00206,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,34,95,2,1480,120,City,Running,37,No,60,8.57,No,0.0,No,289,0,No,2100,289,100
207,2026-01-02 18:30:00,A021,D0207,EV00207,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,98,80,3,1550,330,Highway,Running,80,No,273,39.0,No,0.0,No,2422,0,No,9555,2422,100
208,2026-01-02 18:40:00,A021,D0208,EV00208,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,61,87,0,1610,215,City,Running,38,No,34,4.59,No,0.0,No,1532,0,No,1190,1532,100
209,2026-01-02 18:50:00,A021,D0209,EV00209,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,79,99,2,1750,308,City,Running,40,No,25,3.38,No,0.0,No,209,0,No,875,209,100
210,2026-01-02 19:00:00,A021,D0210,EV00210,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,60,98,3,1820,250,Mixed,Running,100,No,150,20.27,No,0.0,No,14,0,No,5250,14,100
211,2026-01-02 19:10:00,A022,D0211,EV00211,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,14,97,3,1745,52,City,Charging,0,No,53,6.79,Yes,1.8,No,296,0,No,1855,296,100
212,2026-01-02 19:20:00,A022,D0212,EV00212,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,16,91,0,1535,66,Highway,Charging,0,No,217,27.82,Yes,1.9,No,643,0,No,7595,643,100
213,2026-01-02 19:30:00,A022,D0213,EV00213,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,46,96,0,1535,190,Mixed,Running,45,No,113,14.49,No,0.0,No,83,0,No,3955,83,100
214,2026-01-02 19:40:00,A022,D0214,EV00214,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,56,98,4,1815,212,City,Running,54,No,113,14.49,No,0.0,No,186,0,No,3955,186,100
215,2026-01-02 19:50:00,A022,D0215,EV00215,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,39,96,2,2155,211,Mixed,Running,42,No,77,9.62,No,0.0,No,133,0,No,2695,133,100
216,2026-01-02 20:00:00,A022,D0216,EV00216,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,30,96,1,2085,162,Mixed,Running,85,No,133,16.62,No,0.0,No,16,0,No,4655,16,100
217,2026-01-02 20:10:00,A022,D0217,EV00217,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,16,83,1,2085,75,Mixed,Charging,0,No,151,18.88,Yes,1.4,No,1917,0,No,5285,1917,100
218,2026-01-02 20:20:00,A022,D0218,EV00218,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,32,93,4,2265,190,Highway,Running,109,Yes,134,16.34,No,0.0,No,696,0,No,4690,696,90
219,2026-01-02 20:30:00,A022,D0219,EV00219,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,52,77,2,2125,253,Mixed,Running,44,No,175,21.34,No,0.0,Yes,5749,614,No,6125,6363,95
220,2026-01-02 20:40:00,A022,D0220,EV00220,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,81,88,1,2055,474,Highway,Running,107,Yes,242,29.51,No,0.0,No,1838,0,No,8470,1838,90
221,2026-01-02 20:50:00,A023,D0221,EV00221,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,48,85,1,2190,189,Mixed,Running,90,No,110,16.18,No,0.0,No,2251,0,No,3850,2251,100
222,2026-01-02 21:00:00,A023,D0222,EV00222,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,34,89,3,2330,135,Mixed,Running,77,No,88,12.94,No,0.0,No,1529,0,No,3080,1529,100
223,2026-01-02 21:10:00,A023,D0223,EV00223,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,53,79,2,2260,196,Highway,Under Maintenance,0,No,111,16.32,No,0.0,Yes,2911,209,No,3885,3120,95
224,2026-01-02 21:20:00,A023,D0224,EV00224,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,21,100,0,2120,90,City,Charging,0,No,60,8.82,Yes,2.1,No,120,0,No,2100,120,100
225,2026-01-02 21:30:00,A023,D0225,EV00225,BYD,BYD Atto 3,SUV,521,60.5,1750,150,85,90,2,1890,340,City,Running,29,No,53,6.88,No,0.0,No,678,0,No,1855,678,100
226,2026-01-02 21:40:00,A023,D0226,EV00226,BYD,BYD Atto 3,SUV,521,60.5,1750,150,91,85,1,1820,391,Highway,Running,117,Yes,127,16.49,No,0.0,No,1770,0,No,4445,1770,90
227,2026-01-02 21:50:00,A023,D0227,EV00227,BYD,BYD Atto 3,SUV,521,60.5,1750,150,24,96,3,1960,107,Mixed,Charging,0,No,154,20.0,Yes,1.2,No,166,0,No,5390,166,100
228,2026-01-02 22:00:00,A023,D0228,EV00228,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,34,87,2,2125,173,City,Running,28,No,48,5.85,No,0.0,No,1070,0,No,1680,1070,100
229,2026-01-02 22:10:00,A023,D0229,EV00229,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,57,75,2,2125,270,Mixed,Running,71,No,172,20.98,No,0.0,Yes,4178,739,No,6020,4917,95
230,2026-01-02 22:20:00,A023,D0230,EV00230,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,27,91,1,2055,155,Mixed,Running,79,No,83,10.12,No,0.0,No,651,0,No,2905,651,100
231,2026-01-02 22:30:00,A024,D0231,EV00231,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,16,85,1,1648,55,City,Charging,0,No,113,15.92,Yes,2.1,No,1962,0,No,3955,1962,100
232,2026-01-02 22:40:00,A024,D0232,EV00232,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,98,99,3,1788,378,City,Running,24,No,103,14.51,No,0.0,No,39,0,No,3605,39,100
233,2026-01-02 22:50:00,A024,D0233,EV00233,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,12,85,1,1648,41,City,Charging,0,No,94,13.24,Yes,1.8,No,1166,0,No,3290,1166,100
234,2026-01-02 23:00:00,A024,D0234,EV00234,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,66,81,3,1788,208,City,Running,118,Yes,69,9.72,No,0.0,Yes,2035,693,No,2415,2728,85
235,2026-01-02 23:10:00,A024,D0235,EV00235,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,21,100,3,1910,97,Highway,Charging,0,No,162,22.5,Yes,2.6,No,106,0,No,5670,106,100
236,2026-01-02 23:20:00,A024,D0236,EV00236,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,56,98,4,1980,252,Highway,Running,110,Yes,142,19.72,No,0.0,No,244,0,No,4970,244,90
237,2026-01-02 23:30:00,A024,D0237,EV00237,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,90,78,2,1840,316,Mixed,Running,73,No,155,21.53,No,0.0,Yes,2681,1233,No,5425,3914,95
238,2026-01-02 23:40:00,A024,D0238,EV00238,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,66,87,4,1890,257,Highway,Running,90,No,230,31.08,No,0.0,No,1386,0,No,8050,1386,100
239,2026-01-02 23:50:00,A024,D0239,EV00239,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,92,100,0,1610,424,Highway,Running,118,Yes,286,38.65,No,0.0,No,109,0,No,10010,109,90
240,2026-01-03 00:00:00,A024,D0240,EV00240,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,33,96,3,1820,125,City,Running,31,No,76,10.27,No,0.0,No,291,0,No,2660,291,100
241,2026-01-03 00:10:00,A025,D0241,EV00241,BYD,BYD Atto 3,SUV,521,60.5,1750,150,100,100,4,2030,465,Mixed,Running,65,No,169,21.95,No,0.0,No,101,0,No,5915,101,100
242,2026-01-03 00:20:00,A025,D0242,EV00242,BYD,BYD Atto 3,SUV,521,60.5,1750,150,22,80,1,1820,78,City,Charging,0,No,61,7.92,Yes,2.0,Yes,1167,998,No,2135,2165,95
243,2026-01-03 00:30:00,A025,D0243,EV00243,BYD,BYD Atto 3,SUV,521,60.5,1750,150,26,81,2,1890,106,Highway,Running,88,No,239,31.04,No,0.0,No,1644,0,No,8365,1644,100
244,2026-01-03 00:40:00,A025,D0244,EV00244,BYD,BYD Atto 3,SUV,521,60.5,1750,150,64,96,3,1960,301,Highway,Running,105,Yes,314,40.78,No,0.0,No,244,0,No,10990,244,90
245,2026-01-03 00:50:00,A025,D0245,EV00245,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,80,91,1,2190,356,Highway,Running,115,Yes,143,21.03,No,0.0,No,416,0,No,5005,416,90
246,2026-01-03 01:00:00,A025,D0246,EV00246,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,52,76,1,2190,193,Highway,Running,110,Yes,191,28.09,No,0.0,Yes,3489,936,No,6685,4425,85
